image_id,PickScore,VIA_SPECS,spatial_gain,hazard_gain,action_gain,object_gain,context_gain
sm_77.jpg,0.2189876139163971,0.2182599902153015,-0.2439454197883606,0.0,1.9373983144760132,-0.6402403116226196,0.0
sm_78.jpg,0.20411750674247742,-1.296936273574829,-2.679121494293213,0.0,-0.12932568788528442,-3.1155645847320557,0.0
sm_79.jpg,0.19494734704494476,0.020393282175064087,0.0,0.0,0.038123130798339844,0.08512437343597412,0.0
sm_8.jpg,0.2166479229927063,0.05352601408958435,-0.3498867154121399,0.0,0.04312694072723389,0.9991109371185303,0.0
sm_80.jpg,0.20782776176929474,-0.3292280435562134,0.0,0.0,-1.646140217781067,0.0,0.0
sm_81.jpg,0.21006163954734802,0.34632861614227295,0.0,0.0,1.5150859951972961,0.2887427806854248,0.0
sm_82.jpg,0.19488245248794556,-0.6709796190261841,0.0,0.0,-3.060382604598999,-0.3926873207092285,0.0
sm_83.jpg,0.194891557097435,0.22714391350746155,0.0,0.0,1.5133857727050781,-0.5035549402236938,0.0
sm_84.jpg,0.19923512637615204,0.13587698340415955,0.0,0.0,0.9282290935516357,-0.3317922353744507,0.0
sm_85.jpg,0.20164282619953156,-0.16237646341323853,0.0,0.0,-0.4431098699569702,-0.4916965961456299,0.0
sm_86.jpg,0.2181527316570282,0.052134692668914795,0.5951717495918274,0.0,-0.08957386016845703,-0.7233470678329468,0.0
sm_87.jpg,0.2070564180612564,0.30043721199035645,0.9571835398674011,0.0,0.2633810043334961,-0.2626270055770874,0.0
sm_88.jpg,0.2245008647441864,-0.9986935555934906,-2.3557662963867188,0.0,-1.4842242002487183,0.03254115581512451,0.0
sm_89.jpg,0.20542791485786438,-0.09537830948829651,0.0,0.0,-1.2097179889678955,0.9771019220352173,0.0
sm_9.jpg,0.208175390958786,-0.4992575943470001,-1.0366901755332947,0.0,-0.6206035614013672,-0.4275321960449219,0.0
sm_90.jpg,0.21696296334266663,-0.1303483545780182,0.0,0.0,-0.5374014377593994,-0.15245378017425537,0.0
sm_91.jpg,0.18644589185714722,-0.18320217728614807,-0.503183901309967,0.0,-0.45131146907806396,0.3867685794830322,0.0
sm_92.jpg,0.20821581780910492,-0.06010279059410095,0.0,0.0,1.0024875402450562,-1.7373353242874146,0.0
sm_93.jpg,0.21553751826286316,0.16611792147159576,0.644192099571228,0.0,0.680503249168396,-1.088269054889679,0.0
sm_94.jpg,0.2168552428483963,-0.06773144006729126,0.0,0.0,0.32927989959716797,-0.890582799911499,0.0
sm_95.jpg,0.207109272480011,0.16803935170173645,0.0,0.0,0.5528628826141357,0.383111834526062,0.0
sm_96.jpg,0.20870625972747803,-0.0013722479343414307,0.0,0.0,-1.4954090118408203,1.9847303628921509,0.0
sm_97.jpg,0.20360256731510162,-0.109957754611969,0.0,0.0,-1.094353199005127,0.726085901260376,0.0
sm_98.jpg,0.20284859836101532,-0.5985243618488312,0.0,0.0,-2.3801907896995544,-0.8165746927261353,0.0
sm_99.jpg,0.20676486194133759,-0.33807992935180664,0.0,0.0,-2.563731372356415,1.1644423007965088,0.0
